differential_link_id,source_disease_id,competing_disease_id,presentation_id,similarity_reason,distinguishing_features,cannot_miss,relative_priority,age_context,rotation_context,exam_context,source_review_status,medical_review_status,notes,commonness,pregnancy_context,clinical_setting,findings_favoring_target,findings_favoring_competitor,key_negative_findings,next_test_to_distinguish,step_levels,subject_exams,source_status
DFL-NEUR-467116B611B6,DIS-NEUR-OCCIPITALNEURALGIA,DIS-NEUR-023,PRS-NEUR-071,Occipital neuralgia and Reversible cerebral vasoconstriction syndrome share the presentation selected in the explicit Occipital neuralgia manifest.,"The manifest comparison separates Occipital neuralgia from Reversible cerebral vasoconstriction syndrome by its characteristic tempo, anatomy, and disease-defining test pattern.",true,2,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Occipital neuralgia favor the target when they occur in the expected syndrome.,Findings explicitly selected for Reversible cerebral vasoconstriction syndrome favor the competing diagnosis.,Missing expected features of Occipital neuralgia or Reversible cerebral vasoconstriction syndrome should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Occipital neuralgia from Reversible cerebral vasoconstriction syndrome safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-135B23055F61,DIS-NEUR-OCCIPITALNEURALGIA,DIS-NEUR-011,PRS-NEUR-071,Occipital neuralgia and Cerebral venous sinus thrombosis share the presentation selected in the explicit Occipital neuralgia manifest.,"The manifest comparison separates Occipital neuralgia from Cerebral venous sinus thrombosis by its characteristic tempo, anatomy, and disease-defining test pattern.",true,3,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Occipital neuralgia favor the target when they occur in the expected syndrome.,Findings explicitly selected for Cerebral venous sinus thrombosis favor the competing diagnosis.,Missing expected features of Occipital neuralgia or Cerebral venous sinus thrombosis should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Occipital neuralgia from Cerebral venous sinus thrombosis safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-3900888566CA,DIS-NEUR-OCCIPITALNEURALGIA,DIS-NEUR-019,PRS-NEUR-071,Occipital neuralgia and Carotid artery dissection share the presentation selected in the explicit Occipital neuralgia manifest.,"The manifest comparison separates Occipital neuralgia from Carotid artery dissection by its characteristic tempo, anatomy, and disease-defining test pattern.",false,4,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Occipital neuralgia favor the target when they occur in the expected syndrome.,Findings explicitly selected for Carotid artery dissection favor the competing diagnosis.,Missing expected features of Occipital neuralgia or Carotid artery dissection should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Occipital neuralgia from Carotid artery dissection safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-2BCD5547797D,DIS-NEUR-OCCIPITALNEURALGIA,DIS-NEUR-133,PRS-NEUR-071,Occipital neuralgia and Pituitary adenoma share the presentation selected in the explicit Occipital neuralgia manifest.,"The manifest comparison separates Occipital neuralgia from Pituitary adenoma by its characteristic tempo, anatomy, and disease-defining test pattern.",false,5,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Occipital neuralgia favor the target when they occur in the expected syndrome.,Findings explicitly selected for Pituitary adenoma favor the competing diagnosis.,Missing expected features of Occipital neuralgia or Pituitary adenoma should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Occipital neuralgia from Pituitary adenoma safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-59E616212AE3,DIS-NEUR-OCCIPITALNEURALGIA,DIS-NEUR-062,PRS-NEUR-071,Occipital neuralgia and Acute bacterial meningitis share the presentation selected in the explicit Occipital neuralgia manifest.,"The manifest comparison separates Occipital neuralgia from Acute bacterial meningitis by its characteristic tempo, anatomy, and disease-defining test pattern.",false,6,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Occipital neuralgia favor the target when they occur in the expected syndrome.,Findings explicitly selected for Acute bacterial meningitis favor the competing diagnosis.,Missing expected features of Occipital neuralgia or Acute bacterial meningitis should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Occipital neuralgia from Acute bacterial meningitis safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-21E35BFCD704,DIS-NEUR-OCCIPITALNEURALGIA,DIS-NEUR-017,PRS-NEUR-071,Occipital neuralgia and Hypertensive cerebral hemorrhage share the presentation selected in the explicit Occipital neuralgia manifest.,"The manifest comparison separates Occipital neuralgia from Hypertensive cerebral hemorrhage by its characteristic tempo, anatomy, and disease-defining test pattern.",false,7,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Occipital neuralgia favor the target when they occur in the expected syndrome.,Findings explicitly selected for Hypertensive cerebral hemorrhage favor the competing diagnosis.,Missing expected features of Occipital neuralgia or Hypertensive cerebral hemorrhage should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Occipital neuralgia from Hypertensive cerebral hemorrhage safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-7EA7100A18B3,DIS-NEUR-GLOSSOPHARYNGEALNEUR,DIS-N-0060,PRS-NEUR-071,Glossopharyngeal neuralgia and Subarachnoid hemorrhage share the presentation selected in the explicit Glossopharyngeal neuralgia manifest.,"The manifest comparison separates Glossopharyngeal neuralgia from Subarachnoid hemorrhage by its characteristic tempo, anatomy, and disease-defining test pattern.",true,1,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Glossopharyngeal neuralgia favor the target when they occur in the expected syndrome.,Findings explicitly selected for Subarachnoid hemorrhage favor the competing diagnosis.,Missing expected features of Glossopharyngeal neuralgia or Subarachnoid hemorrhage should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Glossopharyngeal neuralgia from Subarachnoid hemorrhage safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-C22DCB051046,DIS-NEUR-GLOSSOPHARYNGEALNEUR,DIS-NEUR-023,PRS-NEUR-071,Glossopharyngeal neuralgia and Reversible cerebral vasoconstriction syndrome share the presentation selected in the explicit Glossopharyngeal neuralgia manifest.,"The manifest comparison separates Glossopharyngeal neuralgia from Reversible cerebral vasoconstriction syndrome by its characteristic tempo, anatomy, and disease-defining test pattern.",true,2,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Glossopharyngeal neuralgia favor the target when they occur in the expected syndrome.,Findings explicitly selected for Reversible cerebral vasoconstriction syndrome favor the competing diagnosis.,Missing expected features of Glossopharyngeal neuralgia or Reversible cerebral vasoconstriction syndrome should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Glossopharyngeal neuralgia from Reversible cerebral vasoconstriction syndrome safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-FA3979D1B615,DIS-NEUR-GLOSSOPHARYNGEALNEUR,DIS-NEUR-011,PRS-NEUR-071,Glossopharyngeal neuralgia and Cerebral venous sinus thrombosis share the presentation selected in the explicit Glossopharyngeal neuralgia manifest.,"The manifest comparison separates Glossopharyngeal neuralgia from Cerebral venous sinus thrombosis by its characteristic tempo, anatomy, and disease-defining test pattern.",true,3,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Glossopharyngeal neuralgia favor the target when they occur in the expected syndrome.,Findings explicitly selected for Cerebral venous sinus thrombosis favor the competing diagnosis.,Missing expected features of Glossopharyngeal neuralgia or Cerebral venous sinus thrombosis should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Glossopharyngeal neuralgia from Cerebral venous sinus thrombosis safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
DFL-NEUR-98D61AB5E01B,DIS-NEUR-GLOSSOPHARYNGEALNEUR,DIS-NEUR-019,PRS-NEUR-071,Glossopharyngeal neuralgia and Carotid artery dissection share the presentation selected in the explicit Glossopharyngeal neuralgia manifest.,"The manifest comparison separates Glossopharyngeal neuralgia from Carotid artery dissection by its characteristic tempo, anatomy, and disease-defining test pattern.",false,4,age-specific alternatives included when relevant,Neurology; Emergency Medicine,explicit disease-level comparison,draft_ai_generated,needs_medical_review,,common or plausible,consider pregnancy/postpartum context when relevant,acute or outpatient according to presentation,Findings explicitly selected for Glossopharyngeal neuralgia favor the target when they occur in the expected syndrome.,Findings explicitly selected for Carotid artery dissection favor the competing diagnosis.,Missing expected features of Glossopharyngeal neuralgia or Carotid artery dissection should trigger reconsideration of the explicit comparison.,Use the manifest-selected diagnostic pathway that separates Glossopharyngeal neuralgia from Carotid artery dissection safely.,Step 1; Step 2 CK; Step 3,Neurology; Internal Medicine; Pediatrics; Emergency Medicine,unverified_ai_generated
